 0.22743690 -1.77572700 0.00052183 0.01540436 0.12451861 0.09499358 0.08985879 0.22336329 0.00000000 0.20154044 0.00128370 0.24775353 1.00000000 487 36 2
 0.21660657 -1.92913126 0.00052207 0.03759398 0.06892231 0.12656642 0.03884712 0.12656642 0.00000000 0.47619048 0.00000000 0.12406015 1.00000000 476 33 2
 0.40162003 -0.56221020 0.00052207 0.16517857 0.04910714 0.74553571 0.00446429 0.00000000 0.01339286 0.01785714 0.00000000 0.00297619 1.00000000 536 75 3
 0.03610109 -1.92025249 0.00052243 0.01544944 0.16011236 0.24016854 0.12500000 0.14606742 0.00280899 0.17837079 0.00421348 0.12921348 1.00000000 473 6 1
 0.45164318 -1.92526017 0.00052245 0.00950872 0.35182250 0.08716323 0.32646593 0.07131537 0.00316957 0.07923930 0.00158479 0.06814580 1.00000000 477 83 3
 0.22382679 -1.52379105 0.00052258 0.04370180 0.04241645 0.18251928 0.06683805 0.06555270 0.00000000 0.56683805 0.00128535 0.03084833 1.00000000 500 35 2
 0.48290764 -1.60172317 0.00052263 0.21086262 0.20287540 0.33546326 0.17571885 0.01916933 0.00958466 0.01437700 0.01597444 0.01757188 1.00000000 503 88 3
 0.08664263 -1.40536832 0.00052300 0.15981735 0.08980213 0.51293760 0.09589041 0.04414003 0.00456621 0.03652968 0.01369863 0.04109589 1.00000000 510 13 1
 0.17328526 -2.32057213 0.00052347 0.03006329 0.22943038 0.57753165 0.10917722 0.00632911 0.00474684 0.03164557 0.00632911 0.00474684 1.00000000 438 25 1
 0.30324920 -2.09819647 0.00052370 0.02100162 0.40710824 0.13085622 0.24232633 0.06138934 0.00484653 0.09046850 0.00161551 0.04200323 1.00000000 455 57 2
 0.30324920 1.94814541 0.00052390 0.05855856 0.19669670 0.06156156 0.25675676 0.06456456 0.26876877 0.01351351 0.04654655 0.03153153 1.00000000 664 57 2
 0.24548745 -2.21659661 0.00052445 0.02153432 0.09825034 0.23014805 0.11843876 0.13458950 0.00403769 0.22072678 0.00538358 0.16689098 1.00000000 447 41 2
 0.05776175 -1.46868036 0.00052461 0.12985075 0.07462687 0.49253731 0.08656716 0.06268657 0.00447761 0.06716418 0.01044776 0.07164179 1.00000000 505 9 1
 0.15162460 1.45164743 0.00052462 0.03401361 0.43809524 0.06122449 0.02040816 0.00680272 0.04353741 0.01224490 0.09795918 0.28571429 1.00000000 626 22 1
 0.06498197 -1.59968111 0.00052500 0.03768506 0.12113055 0.25975774 0.08479139 0.04441454 0.00269179 0.38761777 0.00134590 0.06056528 1.00000000 494 10 1
 0.20938635 1.17374078 0.00052503 0.02934272 0.07981221 0.02582160 0.02347418 0.16431925 0.02816901 0.38497653 0.01877934 0.24413146 1.00000000 601 30 1
 0.27436833 0.75217852 0.00052543 0.03729282 0.12707182 0.06906077 0.12845304 0.21823204 0.00138122 0.19337017 0.00276243 0.22375691 1.00000000 557 49 2
 0.47665475 -2.00152877 0.00052557 0.02164502 0.14141414 0.31024531 0.14285714 0.12121212 0.00432900 0.11976912 0.00432900 0.13564214 1.00000000 466 87 3
 0.35784978 -1.52474165 0.00052617 0.11969697 0.05151515 0.61666667 0.05909091 0.01969697 0.00454545 0.08484848 0.00909091 0.03484848 1.00000000 500 68 3
 0.30685931 -0.55454157 0.00052640 0.16220238 0.02678571 0.77380952 0.00446429 0.00000000 0.01339286 0.01785714 0.00000000 0.00148810 1.00000000 537 58 2
 0.22021668 -2.09425059 0.00052701 0.00956938 0.20733652 0.19776715 0.42424242 0.03987241 0.00956938 0.06539075 0.00318979 0.04146730 1.00000000 463 34 2
 0.20938635 1.17370469 0.00052722 0.03051643 0.07981221 0.02699531 0.02347418 0.16431925 0.02816901 0.38497653 0.01877934 0.24413146 1.00000000 601 31 2
 0.36410267 -2.35199174 0.00052729 0.02252252 0.13213213 0.45795796 0.23123123 0.00450450 0.00600601 0.01951952 0.12312312 0.00450450 1.00000000 433 69 3
 0.48916054 -1.46907935 0.00052731 0.10404624 0.11127168 0.34826590 0.07803468 0.03468208 0.00578035 0.26589595 0.00722543 0.04479769 1.00000000 510 89 3
 0.12274373 1.65019542 0.00052781 0.03545052 0.11964549 0.05760709 0.16395864 0.04283604 0.24519941 0.01033973 0.26440177 0.06351551 1.00000000 639 18 1
 0.11552351 0.75544084 0.00052784 0.01447527 0.11700844 0.03498191 0.03015682 0.09650181 0.00000000 0.19662244 0.00000000 0.51025332 1.00000000 558 17 1
 0.24548745 -2.34814772 0.00052787 0.03846154 0.18615385 0.28923077 0.25538462 0.05230769 0.00923077 0.09076923 0.01846154 0.06153846 1.00000000 433 41 2
 0.48290764 -1.05790022 0.00052795 0.20367534 0.16385911 0.42419602 0.15773354 0.01378254 0.00612557 0.01531394 0.00918836 0.00459418 1.00000000 519 88 3
 0.22382679 1.67949281 0.00052797 0.07994186 0.15697674 0.08720930 0.14680233 0.00726744 0.25872093 0.01598837 0.23691860 0.01017442 1.00000000 639 35 2
 0.05054153 0.68423399 0.00052811 0.03551913 0.14480874 0.06010929 0.11475410 0.17486339 0.00136612 0.21584699 0.00136612 0.25273224 1.00000000 553 8 1
 0.28158854 1.41296167 0.00052816 0.09267564 0.38714499 0.05680120 0.07324365 0.00747384 0.13602392 0.06128550 0.14648729 0.03886398 1.00000000 624 51 2
 0.45164318 -1.28300218 0.00052843 0.20274390 0.15853659 0.34756098 0.17225610 0.04573171 0.00457317 0.01676829 0.01524390 0.03353659 1.00000000 512 83 3
 0.18772570 1.28133294 0.00052847 0.07638889 0.11250000 0.07916667 0.07500000 0.02500000 0.12777778 0.05138889 0.42361111 0.02638889 1.00000000 607 27 1
 0.15162460 0.84922360 0.00052857 0.00556174 0.02669633 0.02669633 0.05116796 0.22469410 0.00000000 0.25806452 0.00000000 0.40711902 1.00000000 574 22 1
 0.20216614 -2.08995168 0.00052859 0.03098592 0.12253521 0.25211268 0.12816901 0.14084507 0.00422535 0.20140845 0.00281690 0.11549296 1.00000000 462 29 1
